timestamp,temperature,humidity
05:08:18:45,4.4,82.1
05:08:18:50,4.4,82.1
05:08:18:55,4.4,82.1
05:08:19:00,4.4,82.1
05:08:19:05,4.4,82.1
05:08:19:10,4.4,82.1
05:08:19:15,4.4,82.1
05:08:19:20,4.4,82.1
05:08:19:25,4.4,82.1
05:08:19:30,4.4,82.1
05:08:19:35,4.4,82.1
05:08:19:40,4.4,82.1
05:08:19:45,4.4,82.1
05:08:19:50,4.4,82.1
05:08:19:55,4.4,82.1
05:08:20:00,4.4,82.1
05:08:20:05,4.4,82.1
05:08:20:10,4.4,82.1
05:08:20:15,4.4,82.1
05:08:20:20,4.4,82.1
05:08:20:25,4.4,82.1
05:08:20:30,4.4,82.0
05:08:20:35,4.4,82.0
05:08:20:40,4.4,82.0
05:08:20:45,4.4,82.0
05:08:20:50,4.4,82.0
05:08:20:55,4.4,82.0
05:08:21:00,4.4,82.0
05:08:21:05,4.4,82.0
05:08:21:10,4.4,82.0
05:08:21:15,4.4,82.0
05:08:21:20,4.4,82.0
05:08:21:25,4.4,82.0
05:08:21:30,4.4,82.0
05:08:21:35,4.4,82.0
05:08:21:40,4.4,82.0
05:08:21:45,4.4,82.0
05:08:21:50,4.4,82.0
05:08:21:55,4.4,82.0
05:08:22:00,4.4,82.0
05:08:22:05,4.5,82.0
05:08:22:10,4.5,82.0
05:08:22:15,4.5,82.0
05:08:22:20,4.5,82.0
05:08:22:25,4.5,82.0
05:08:22:30,4.5,82.0
05:08:22:35,4.5,82.0
05:08:22:40,4.5,82.0
05:08:22:45,4.5,82.0
05:08:22:50,4.5,82.0
05:08:22:55,4.5,82.0
05:08:23:00,4.5,82.0
05:08:23:05,4.5,82.0
05:08:23:10,4.5,82.0
05:08:23:15,4.5,82.0
05:08:23:20,4.5,82.0
05:08:23:25,4.5,82.0
05:08:23:30,4.5,81.9
05:08:23:35,4.5,81.9
05:08:23:40,4.5,81.9
05:08:23:45,4.5,81.9
05:08:23:50,4.5,81.9
05:08:23:55,4.5,81.9
05:08:24:00,4.5,81.9
05:08:24:05,4.5,81.9
05:08:24:10,4.5,81.9
05:08:24:15,4.5,81.9
05:08:24:20,4.5,81.9
05:08:24:25,4.5,81.9
05:08:24:30,4.5,81.9
05:08:24:35,4.5,81.9
05:08:24:40,4.5,81.9
05:08:24:45,4.5,81.9
05:08:24:50,4.5,81.9
05:08:24:55,4.5,81.9
05:08:25:00,4.5,81.9
05:08:25:05,4.5,81.9
05:08:25:10,4.5,81.9
05:08:25:15,4.5,81.9
05:08:25:20,4.5,81.9
05:08:25:25,4.6,81.9
05:08:25:30,4.6,81.9
05:08:25:35,4.6,81.9
05:08:25:40,4.6,81.9
05:08:25:45,4.6,81.9
05:08:25:50,4.6,81.9
05:08:25:55,4.6,81.9
05:08:26:00,4.6,81.9
05:08:26:05,4.6,81.9
05:08:26:10,4.6,81.9
05:08:26:15,4.6,81.9
05:08:26:20,4.6,81.9
05:08:26:25,4.6,81.8
05:08:26:30,4.6,81.8
05:08:26:35,4.6,81.8
05:08:26:40,4.6,81.8
05:08:26:45,4.6,81.8
05:08:26:50,4.6,81.8
05:08:26:55,4.6,81.8
05:08:27:00,4.6,81.8
05:08:27:05,4.6,81.8
05:08:27:10,4.6,81.8
05:08:27:15,4.6,81.8
05:08:27:20,4.6,81.8
05:08:27:25,4.6,81.8
05:08:27:30,4.6,81.8
05:08:27:35,4.6,81.8
05:08:27:40,4.6,81.8
05:08:27:45,4.6,81.8
05:08:27:50,4.6,81.8
05:08:27:55,4.6,81.8
05:08:28:00,4.6,81.8
05:08:28:05,4.6,81.8
05:08:28:10,4.6,81.8
05:08:28:15,4.6,81.8
05:08:28:20,4.6,81.8
05:08:28:25,4.6,81.8
05:08:28:30,4.6,81.8
05:08:28:35,4.6,81.8
05:08:28:40,4.7,81.8
05:08:28:45,4.7,81.8
05:08:28:50,4.7,81.8
05:08:28:55,4.7,81.8
05:08:29:00,4.7,81.8
05:08:29:05,4.7,81.8
05:08:29:10,4.7,81.7
05:08:29:15,4.7,81.7
05:08:29:20,4.7,81.7
05:08:29:25,4.7,81.7
05:08:29:30,4.7,81.7
05:08:29:35,4.7,81.7
05:08:29:40,4.7,81.7
05:08:29:45,4.7,81.7
05:08:29:50,4.7,81.7
05:08:29:55,4.7,81.7
05:08:30:00,4.7,81.7
05:08:30:05,4.7,81.7
05:08:30:10,4.7,81.7
05:08:30:15,4.7,81.7
05:08:30:20,4.7,81.7
05:08:30:25,4.7,81.7
05:08:30:30,4.7,81.7
05:08:30:35,4.7,81.7
05:08:30:40,4.7,81.7
05:08:30:45,4.7,81.7
05:08:30:50,4.7,81.7
05:08:30:55,4.7,81.7
05:08:31:00,4.7,81.7
05:08:31:05,4.7,81.7
05:08:31:10,4.7,81.7
05:08:31:15,4.7,81.7
05:08:31:20,4.7,81.7
05:08:31:25,4.7,81.7
05:08:31:30,4.7,81.7
05:08:31:35,4.7,81.7
05:08:31:40,4.7,81.7
05:08:31:45,4.7,81.7
05:08:31:50,4.8,81.6
05:08:31:55,4.8,81.6
05:08:32:00,4.8,81.6
05:08:32:05,4.8,81.6
05:08:32:10,4.8,81.6
05:08:32:15,4.8,81.6
05:08:32:20,4.8,81.6
05:08:32:25,4.8,81.6
05:08:32:30,4.8,81.6
05:08:32:35,4.8,81.6
05:08:32:40,4.8,81.6
05:08:32:45,4.8,81.6
05:08:32:50,4.8,81.6
05:08:32:55,4.8,81.6
05:08:33:00,4.8,81.6
05:08:33:05,4.8,81.6
05:08:33:10,4.8,81.6
05:08:33:15,4.8,81.6
05:08:33:20,4.8,81.6
05:08:33:25,4.8,81.6
05:08:33:30,4.8,81.6
05:08:33:35,4.8,81.6
05:08:33:40,4.8,81.6
05:08:33:45,4.8,81.6
05:08:33:50,4.8,81.6
05:08:33:55,4.8,81.6
05:08:34:00,4.8,81.6
05:08:34:05,4.8,81.6
05:08:34:10,4.8,81.6
05:08:34:15,4.8,81.6
05:08:34:20,4.8,81.6
05:08:34:25,4.8,81.6
05:08:34:30,4.8,81.5
05:08:34:35,4.8,81.5
05:08:34:40,4.8,81.5
05:08:34:45,4.8,81.5
05:08:34:50,4.8,81.5
05:08:34:55,4.9,81.5
05:08:35:00,4.9,81.5
05:08:35:05,4.9,81.5
05:08:35:10,4.9,81.5
05:08:35:15,4.9,81.5
05:08:35:20,4.9,81.5
05:08:35:25,4.9,81.5
05:08:35:30,4.9,81.5
05:08:35:35,4.9,81.5
05:08:35:40,4.9,81.5
05:08:35:45,4.9,81.5
05:08:35:50,4.9,81.5
05:08:35:55,4.9,81.5
05:08:36:00,4.9,81.5
05:08:36:05,4.9,81.5
05:08:36:10,4.9,81.5
05:08:36:15,4.9,81.5
05:08:36:20,4.9,81.5
05:08:36:25,4.9,81.5
05:08:36:30,4.9,81.5
05:08:36:35,4.9,81.5
05:08:36:40,4.9,81.5
05:08:36:45,4.9,81.5
05:08:36:50,4.9,81.5
05:08:36:55,4.9,81.5
05:08:37:00,4.9,81.4
05:08:37:05,4.9,81.4
05:08:37:10,4.9,81.4
05:08:37:15,4.9,81.4
05:08:37:20,4.9,81.4
05:08:37:25,4.9,81.4
05:08:37:30,4.9,81.4
05:08:37:35,4.9,81.4
05:08:37:40,4.9,81.4
05:08:37:45,4.9,81.4
05:08:37:50,4.9,81.4
05:08:37:55,4.9,81.4
05:08:38:00,5.0,81.4
05:08:38:05,5.0,81.4
05:08:38:10,5.0,81.4
05:08:38:15,5.0,81.4
05:08:38:20,5.0,81.4
05:08:38:25,5.0,81.4
05:08:38:30,5.0,81.4
05:08:38:35,5.0,81.4
05:08:38:40,5.0,81.4
05:08:38:45,5.0,81.4
05:08:38:50,5.0,81.4
05:08:38:55,5.0,81.4
05:08:39:00,5.0,81.4
05:08:39:05,5.0,81.4
05:08:39:10,5.0,81.4
05:08:39:15,5.0,81.4
05:08:39:20,5.0,81.4
05:08:39:25,5.0,81.3
05:08:39:30,5.0,81.3
05:08:39:35,5.0,81.3
05:08:39:40,5.0,81.3
05:08:39:45,5.0,81.3
05:08:39:50,5.0,81.3
05:08:39:55,5.0,81.3
05:08:40:00,5.0,81.3
05:08:40:05,5.0,81.3
05:08:40:10,5.0,81.3
05:08:40:15,5.0,81.3
05:08:40:20,5.0,81.3
05:08:40:25,5.0,81.3
05:08:40:30,5.0,81.3
05:08:40:35,5.0,81.3
05:08:40:40,5.0,81.3
05:08:40:45,5.0,81.3
05:08:40:50,5.0,81.3
05:08:40:55,5.1,81.3
05:08:41:00,5.1,81.3
05:08:41:05,5.1,81.3
05:08:41:10,5.1,81.3
05:08:41:15,5.1,81.3
05:08:41:20,5.1,81.3
05:08:41:25,5.1,81.3
05:08:41:30,5.1,81.3
05:08:41:35,5.1,81.3
05:08:41:40,5.1,81.3
05:08:41:45,5.1,81.2
05:08:41:50,5.1,81.2
05:08:41:55,5.1,81.2
05:08:42:00,5.1,81.2
05:08:42:05,5.1,81.2
05:08:42:10,5.1,81.2
05:08:42:15,5.1,81.2
05:08:42:20,5.1,81.2
05:08:42:25,5.1,81.2
05:08:42:30,5.1,81.2
05:08:42:35,5.1,81.2
05:08:42:40,5.1,81.2
05:08:42:45,5.1,81.2
05:08:42:50,5.1,81.2
05:08:42:55,5.1,81.2
05:08:43:00,5.1,81.2
05:08:43:05,5.1,81.2
05:08:43:10,5.1,81.2
05:08:43:15,5.1,81.2
05:08:43:20,5.1,81.2
05:08:43:25,5.1,81.2
05:08:43:30,5.1,81.2
05:08:43:35,5.1,81.2
05:08:43:40,5.1,81.2
05:08:43:45,5.1,81.2
05:08:43:50,5.1,81.2
05:08:43:55,5.2,81.2
05:08:44:00,5.2,81.2
05:08:44:05,5.2,81.1
05:08:44:10,5.2,81.1
05:08:44:15,5.2,81.1
05:08:44:20,5.2,81.1
05:08:44:25,5.2,81.1
05:08:44:30,5.2,81.1
05:08:44:35,5.2,81.1
05:08:44:40,5.2,81.1
05:08:44:45,5.2,81.1
05:08:44:50,5.2,81.1
05:08:44:55,5.2,81.1
05:08:45:00,5.2,81.1
05:08:45:05,5.2,81.1
05:08:45:10,5.2,81.1
05:08:45:15,5.2,81.1
05:08:45:20,5.2,81.1
05:08:45:25,5.2,81.1
05:08:45:30,5.2,81.1
05:08:45:35,5.2,81.1
05:08:45:40,5.2,81.1
05:08:45:45,5.2,81.1
05:08:45:50,5.2,81.1
05:08:45:55,5.2,81.1
05:08:46:00,5.2,81.1
05:08:46:05,5.2,81.1
05:08:46:10,5.2,81.1
05:08:46:15,5.2,81.1
05:08:46:20,5.2,81.0
05:08:46:25,5.2,81.0
05:08:46:30,5.2,81.0
05:08:46:35,5.2,81.0
05:08:46:40,5.2,81.0
05:08:46:45,5.3,81.0
05:08:46:50,5.3,81.0
05:08:46:55,5.3,81.0
05:08:47:00,5.3,81.0
05:08:47:05,5.3,81.0
05:08:47:10,5.3,81.0
05:08:47:15,5.3,81.0
05:08:47:20,5.3,81.0
05:08:47:25,5.3,81.0
05:08:47:30,5.3,81.0
05:08:47:35,5.3,81.0
05:08:47:40,5.3,81.0
05:08:47:45,5.3,81.0
05:08:47:50,5.3,81.0
05:08:47:55,5.3,81.0
05:08:48:00,5.3,81.0
05:08:48:05,5.3,81.0
05:08:48:10,5.3,81.0
05:08:48:15,5.3,81.0
05:08:48:20,5.3,81.0
05:08:48:25,5.3,81.0
05:08:48:30,5.3,81.0
05:08:48:35,5.3,80.9
05:08:48:40,5.3,80.9
05:08:48:45,5.3,80.9
05:08:48:50,5.3,80.9
05:08:48:55,5.3,80.9
05:08:49:00,5.3,80.9
05:08:49:05,5.3,80.9
05:08:49:10,5.3,80.9
05:08:49:15,5.3,80.9
05:08:49:20,5.3,80.9
05:08:49:25,5.3,80.9
05:08:49:30,5.3,80.9
05:08:49:35,5.3,80.9
05:08:49:40,5.4,80.9
05:08:49:45,5.4,80.9
05:08:49:50,5.4,80.9
05:08:49:55,5.4,80.9
05:08:50:00,5.4,80.9
05:08:50:05,5.4,80.9
05:08:50:10,5.4,80.9
05:08:50:15,5.4,80.9
05:08:50:20,5.4,80.9
05:08:50:25,5.4,80.9
05:08:50:30,5.4,80.9
05:08:50:35,5.4,80.9
05:08:50:40,5.4,80.9
05:08:50:45,5.4,80.8
05:08:50:50,5.4,80.8
05:08:50:55,5.4,80.8
05:08:51:00,5.4,80.8
05:08:51:05,5.4,80.8
05:08:51:10,5.4,80.8
05:08:51:15,5.4,80.8
05:08:51:20,5.4,80.8
05:08:51:25,5.4,80.8
05:08:51:30,5.4,80.8
05:08:51:35,5.4,80.8
05:08:51:40,5.4,80.8
05:08:51:45,5.4,80.8
05:08:51:50,5.4,80.8
05:08:51:55,5.4,80.8
05:08:52:00,5.4,80.8
05:08:52:05,5.4,80.8
05:08:52:10,5.4,80.8
05:08:52:15,5.4,80.8
05:08:52:20,5.4,80.8
05:08:52:25,5.5,80.8
05:08:52:30,5.5,80.8
05:08:52:35,5.5,80.8
05:08:52:40,5.5,80.8
05:08:52:45,5.5,80.8
05:08:52:50,5.5,80.8
05:08:52:55,5.5,80.7
05:08:53:00,5.5,80.7
05:08:53:05,5.5,80.7
05:08:53:10,5.5,80.7
05:08:53:15,5.5,80.7
05:08:53:20,5.5,80.7
05:08:53:25,5.5,80.7
05:08:53:30,5.5,80.7
05:08:53:35,5.5,80.7
05:08:53:40,5.5,80.7
05:08:53:45,5.5,80.7
05:08:53:50,5.5,80.7
05:08:53:55,5.5,80.7
05:08:54:00,5.5,80.7
05:08:54:05,5.5,80.7
05:08:54:10,5.5,80.7
05:08:54:15,5.5,80.7
05:08:54:20,5.5,80.7
05:08:54:25,5.5,80.7
05:08:54:30,5.5,80.7
05:08:54:35,5.5,80.7
05:08:54:40,5.5,80.7
05:08:54:45,5.5,80.7
05:08:54:50,5.5,80.7
05:08:54:55,5.5,80.7
05:08:55:00,5.5,80.6
05:08:55:05,5.5,80.6
05:08:55:10,5.5,80.6
05:08:55:15,5.6,80.6
05:08:55:20,5.6,80.6
05:08:55:25,5.6,80.6
05:08:55:30,5.6,80.6
05:08:55:35,5.6,80.6
05:08:55:40,5.6,80.6
05:08:55:45,5.6,80.6
05:08:55:50,5.6,80.6
05:08:55:55,5.6,80.6
05:08:56:00,5.6,80.6
05:08:56:05,5.6,80.6
05:08:56:10,5.6,80.6
05:08:56:15,5.6,80.6
05:08:56:20,5.6,80.6
05:08:56:25,5.6,80.6
05:08:56:30,5.6,80.6
05:08:56:35,5.6,80.6
05:08:56:40,5.6,80.6
05:08:56:45,5.6,80.6
05:08:56:50,5.6,80.6
05:08:56:55,5.6,80.6
05:08:57:00,5.6,80.6
05:08:57:05,5.6,80.5
05:08:57:10,5.6,80.5
05:08:57:15,5.6,80.5
05:08:57:20,5.6,80.5
05:08:57:25,5.6,80.5
05:08:57:30,5.6,80.5
05:08:57:35,5.6,80.5
05:08:57:40,5.6,80.5
05:08:57:45,5.6,80.5
05:08:57:50,5.6,80.5
05:08:57:55,5.6,80.5
05:08:58:00,5.7,80.5
05:08:58:05,5.7,80.5
05:08:58:10,5.7,80.5
05:08:58:15,5.7,80.5
05:08:58:20,5.7,80.5
05:08:58:25,5.7,80.5
05:08:58:30,5.7,80.5
05:08:58:35,5.7,80.5
05:08:58:40,5.7,80.5
05:08:58:45,5.7,80.5
05:08:58:50,5.7,80.5
05:08:58:55,5.7,80.5
05:08:59:00,5.7,80.5
05:08:59:05,5.7,80.4
05:08:59:10,5.7,80.4
05:08:59:15,5.7,80.4
05:08:59:20,5.7,80.4
05:08:59:25,5.7,80.4
05:08:59:30,5.7,80.4
05:08:59:35,5.7,80.4
05:08:59:40,5.7,80.4
05:08:59:45,5.7,80.4
05:08:59:50,5.7,80.4
05:08:59:55,5.7,80.4
05:09:00:00,5.7,80.4
05:09:00:05,5.7,80.4
05:09:00:10,5.7,80.4
05:09:00:15,5.7,80.4
05:09:00:20,5.7,80.4
05:09:00:25,5.7,80.4
05:09:00:30,5.7,80.4
05:09:00:35,5.7,80.4
05:09:00:40,5.8,80.4
05:09:00:45,5.8,80.4
05:09:00:50,5.8,80.4
05:09:00:55,5.8,80.4
05:09:01:00,5.8,80.4
05:09:01:05,5.8,80.4
05:09:01:10,5.8,80.3
05:09:01:15,5.8,80.3
05:09:01:20,5.8,80.3
05:09:01:25,5.8,80.3
05:09:01:30,5.8,80.3
05:09:01:35,5.8,80.3
05:09:01:40,5.8,80.3
05:09:01:45,5.8,80.3
05:09:01:50,5.8,80.3
05:09:01:55,5.8,80.3
05:09:02:00,5.8,80.3
05:09:02:05,5.8,80.3
05:09:02:10,5.8,80.3
05:09:02:15,5.8,80.3
05:09:02:20,5.8,80.3
05:09:02:25,5.8,80.3
05:09:02:30,5.8,80.3
05:09:02:35,5.8,80.3
05:09:02:40,5.8,80.3
05:09:02:45,5.8,80.3
05:09:02:50,5.8,80.3
05:09:02:55,5.8,80.3
05:09:03:00,5.8,80.3
05:09:03:05,5.8,80.2
05:09:03:10,5.8,80.2
05:09:03:15,5.8,80.2
05:09:03:20,5.8,80.2
05:09:03:25,5.9,80.2
05:09:03:30,5.9,80.2
05:09:03:35,5.9,80.2
05:09:03:40,5.9,80.2
05:09:03:45,5.9,80.2
05:09:03:50,5.9,80.2
05:09:03:55,5.9,80.2
05:09:04:00,5.9,80.2
05:09:04:05,5.9,80.2
05:09:04:10,5.9,80.2
05:09:04:15,5.9,80.2
05:09:04:20,5.9,80.2
05:09:04:25,5.9,80.2
05:09:04:30,5.9,80.2
05:09:04:35,5.9,80.2
05:09:04:40,5.9,80.2
05:09:04:45,5.9,80.2
05:09:04:50,5.9,80.2
05:09:04:55,5.9,80.2
05:09:05:00,5.9,80.2
05:09:05:05,5.9,80.1
05:09:05:10,5.9,80.1
05:09:05:15,5.9,80.1
05:09:05:20,5.9,80.1
05:09:05:25,5.9,80.1
05:09:05:30,5.9,80.1
05:09:05:35,5.9,80.1
05:09:05:40,5.9,80.1
05:09:05:45,5.9,80.1
05:09:05:50,5.9,80.1
05:09:05:55,5.9,80.1
05:09:06:00,5.9,80.1
05:09:06:05,6.0,80.1
05:09:06:10,6.0,80.1
05:09:06:15,6.0,80.1
05:09:06:20,6.0,80.1
05:09:06:25,6.0,80.1
05:09:06:30,6.0,80.1
05:09:06:35,6.0,80.1
05:09:06:40,6.0,80.1
05:09:06:45,6.0,80.1
05:09:06:50,6.0,80.1
05:09:06:55,6.0,80.1
05:09:07:00,6.0,80.0
05:09:07:05,6.0,80.0
05:09:07:10,6.0,80.0
05:09:07:15,6.0,80.0
05:09:07:20,6.0,80.0
05:09:07:25,6.0,80.0
05:09:07:30,6.0,80.0
05:09:07:35,6.0,80.0
05:09:07:40,6.0,80.0
05:09:07:45,6.0,80.0
05:09:07:50,6.0,80.0
05:09:07:55,6.0,80.0
05:09:08:00,6.0,80.0
05:09:08:05,6.0,80.0
05:09:08:10,6.0,80.0
05:09:08:15,6.0,80.0
05:09:08:20,6.0,80.0
05:09:08:25,6.0,80.0
05:09:08:30,6.0,80.0
05:09:08:35,6.0,80.0
05:09:08:40,6.0,80.0
05:09:08:45,6.1,80.0
05:09:08:50,6.1,80.0
05:09:08:55,6.1,80.0
05:09:09:00,6.1,79.9
05:09:09:05,6.1,79.9
05:09:09:10,6.1,79.9
05:09:09:15,6.1,79.9
05:09:09:20,6.1,79.9
05:09:09:25,6.1,79.9
05:09:09:30,6.1,79.9
05:09:09:35,6.1,79.9
05:09:09:40,6.1,79.9
05:09:09:45,6.1,79.9
05:09:09:50,6.1,79.9
05:09:09:55,6.1,79.9
05:09:10:00,6.1,79.9
05:09:10:05,6.1,79.9
05:09:10:10,6.1,79.9
05:09:10:15,6.1,79.9
05:09:10:20,6.1,79.9
05:09:10:25,6.1,79.9
05:09:10:30,6.1,79.9
05:09:10:35,6.1,79.9
05:09:10:40,6.1,79.9
05:09:10:45,6.1,79.9
05:09:10:50,6.1,79.8
05:09:10:55,6.1,79.8
05:09:11:00,6.1,79.8
05:09:11:05,6.1,79.8
05:09:11:10,6.1,79.8
05:09:11:15,6.1,79.8
05:09:11:20,6.2,79.8
05:09:11:25,6.2,79.8
05:09:11:30,6.2,79.8
05:09:11:35,6.2,79.8
05:09:11:40,6.2,79.8
05:09:11:45,6.2,79.8
05:09:11:50,6.2,79.8
05:09:11:55,6.2,79.8
05:09:12:00,6.2,79.8
05:09:12:05,6.2,79.8
05:09:12:10,6.2,79.8
05:09:12:15,6.2,79.8
05:09:12:20,6.2,79.8
05:09:12:25,6.2,79.8
05:09:12:30,6.2,79.8
05:09:12:35,6.2,79.8
05:09:12:40,6.2,79.8
05:09:12:45,6.2,79.7
05:09:12:50,6.2,79.7
05:09:12:55,6.2,79.7
05:09:13:00,6.2,79.7
05:09:13:05,6.2,79.7
05:09:13:10,6.2,79.7
05:09:13:15,6.2,79.7
05:09:13:20,6.2,79.7
05:09:13:25,6.2,79.7
05:09:13:30,6.2,79.7
05:09:13:35,6.2,79.7
05:09:13:40,6.2,79.7
05:09:13:45,6.2,79.7
05:09:13:50,6.2,79.7
05:09:13:55,6.2,79.7
05:09:14:00,6.3,79.7
05:09:14:05,6.3,79.7
05:09:14:10,6.3,79.7
05:09:14:15,6.3,79.7
05:09:14:20,6.3,79.7
05:09:14:25,6.3,79.7
05:09:14:30,6.3,79.7
05:09:14:35,6.3,79.7
05:09:14:40,6.3,79.6
05:09:14:45,6.3,79.6
05:09:14:50,6.3,79.6
05:09:14:55,6.3,79.6
05:09:15:00,6.3,79.6
05:09:15:05,6.3,79.6
05:09:15:10,6.3,79.6
05:09:15:15,6.3,79.6
05:09:15:20,6.3,79.6
05:09:15:25,6.3,79.6
05:09:15:30,6.3,79.6
05:09:15:35,6.3,79.6
05:09:15:40,6.3,79.6
05:09:15:45,6.3,79.6
05:09:15:50,6.3,79.6
05:09:15:55,6.3,79.6
05:09:16:00,6.3,79.6
05:09:16:05,6.3,79.6
05:09:16:10,6.3,79.6
05:09:16:15,6.3,79.6
05:09:16:20,6.3,79.6
05:09:16:25,6.3,79.6
05:09:16:30,6.3,79.5
05:09:16:35,6.4,79.5
05:09:16:40,6.4,79.5
05:09:16:45,6.4,79.5
05:09:16:50,6.4,79.5
05:09:16:55,6.4,79.5
05:09:17:00,6.4,79.5
05:09:17:05,6.4,79.5
05:09:17:10,6.4,79.5
05:09:17:15,6.4,79.5
05:09:17:20,6.4,79.5
05:09:17:25,6.4,79.5
05:09:17:30,6.4,79.5
05:09:17:35,6.4,79.5
05:09:17:40,6.4,79.5
05:09:17:45,6.4,79.5
05:09:17:50,6.4,79.5
05:09:17:55,6.4,79.5
05:09:18:00,6.4,79.5
05:09:18:05,6.4,79.5
05:09:18:10,6.4,79.5
05:09:18:15,6.4,79.5
05:09:18:20,6.4,79.4
05:09:18:25,6.4,79.4
05:09:18:30,6.4,79.4
05:09:18:35,6.4,79.4
05:09:18:40,6.4,79.4
05:09:18:45,6.4,79.4
05:09:18:50,6.4,79.4
05:09:18:55,6.4,79.4
05:09:19:00,6.4,79.4
05:09:19:05,6.4,79.4
05:09:19:10,6.5,79.4
05:09:19:15,6.5,79.4
05:09:19:20,6.5,79.4
05:09:19:25,6.5,79.4
05:09:19:30,6.5,79.4
05:09:19:35,6.5,79.4
05:09:19:40,6.5,79.4
05:09:19:45,6.5,79.4
05:09:19:50,6.5,79.4
05:09:19:55,6.5,79.4
05:09:20:00,6.5,79.4
05:09:20:05,6.5,79.4
05:09:20:10,6.5,79.3
05:09:20:15,6.5,79.3
05:09:20:20,6.5,79.3
05:09:20:25,6.5,79.3
05:09:20:30,6.5,79.3
05:09:20:35,6.5,79.3
05:09:20:40,6.5,79.3
05:09:20:45,6.5,79.3
05:09:20:50,6.5,79.3
05:09:20:55,6.5,79.3
05:09:21:00,6.5,79.3
05:09:21:05,6.5,79.3
05:09:21:10,6.5,79.3
05:09:21:15,6.5,79.3
05:09:21:20,6.5,79.3
05:09:21:25,6.5,79.3
05:09:21:30,6.5,79.3
05:09:21:35,6.5,79.3
05:09:21:40,6.5,79.3
05:09:21:45,6.6,79.3
05:09:21:50,6.6,79.3
05:09:21:55,6.6,79.3
05:09:22:00,6.6,79.2
05:09:22:05,6.6,79.2
05:09:22:10,6.6,79.2
05:09:22:15,6.6,79.2
05:09:22:20,6.6,79.2
05:09:22:25,6.6,79.2
05:09:22:30,6.6,79.2
05:09:22:35,6.6,79.2
05:09:22:40,6.6,79.2
05:09:22:45,6.6,79.2
05:09:22:50,6.6,79.2
05:09:22:55,6.6,79.2
05:09:23:00,6.6,79.2
05:09:23:05,6.6,79.2
05:09:23:10,6.6,79.2
05:09:23:15,6.6,79.2
05:09:23:20,6.6,79.2
05:09:23:25,6.6,79.2
05:09:23:30,6.6,79.2
05:09:23:35,6.6,79.2
05:09:23:40,6.6,79.2
05:09:23:45,6.6,79.2
05:09:23:50,6.6,79.1
05:09:23:55,6.6,79.1
05:09:24:00,6.6,79.1
05:09:24:05,6.6,79.1
05:09:24:10,6.6,79.1
05:09:24:15,6.6,79.1
05:09:24:20,6.7,79.1
05:09:24:25,6.7,79.1
05:09:24:30,6.7,79.1
05:09:24:35,6.7,79.1
05:09:24:40,6.7,79.1
05:09:24:45,6.7,79.1
05:09:24:50,6.7,79.1
05:09:24:55,6.7,79.1
05:09:25:00,6.7,79.1
05:09:25:05,6.7,79.1
05:09:25:10,6.7,79.1
05:09:25:15,6.7,79.1
05:09:25:20,6.7,79.1
05:09:25:25,6.7,79.1
05:09:25:30,6.7,79.1
05:09:25:35,6.7,79.1
05:09:25:40,6.7,79.0
05:09:25:45,6.7,79.0
05:09:25:50,6.7,79.0
05:09:25:55,6.7,79.0
05:09:26:00,6.7,79.0
05:09:26:05,6.7,79.0
05:09:26:10,6.7,79.0
05:09:26:15,6.7,79.0
05:09:26:20,6.7,79.0
05:09:26:25,6.7,79.0
05:09:26:30,6.7,79.0
05:09:26:35,6.7,79.0
05:09:26:40,6.7,79.0
05:09:26:45,6.7,79.0
05:09:26:50,6.7,79.0
05:09:26:55,6.8,79.0
05:09:27:00,6.8,79.0
05:09:27:05,6.8,79.0
05:09:27:10,6.8,79.0
05:09:27:15,6.8,79.0
05:09:27:20,6.8,79.0
05:09:27:25,6.8,78.9
05:09:27:30,6.8,78.9
05:09:27:35,6.8,78.9
05:09:27:40,6.8,78.9
05:09:27:45,6.8,78.9
05:09:27:50,6.8,78.9
05:09:27:55,6.8,78.9
05:09:28:00,6.8,78.9
05:09:28:05,6.8,78.9
05:09:28:10,6.8,78.9
05:09:28:15,6.8,78.9
05:09:28:20,6.8,78.9
05:09:28:25,6.8,78.9
05:09:28:30,6.8,78.9
05:09:28:35,6.8,78.9
05:09:28:40,6.8,78.9
05:09:28:45,6.8,78.9
05:09:28:50,6.8,78.9
05:09:28:55,6.8,78.9
05:09:29:00,6.8,78.9
05:09:29:05,6.8,78.9
05:09:29:10,6.8,78.9
05:09:29:15,6.8,78.8
05:09:29:20,6.8,78.8
05:09:29:25,6.8,78.8
05:09:29:30,6.9,78.8
05:09:29:35,6.9,78.8
05:09:29:40,6.9,78.8
05:09:29:45,6.9,78.8
05:09:29:50,6.9,78.8
05:09:29:55,6.9,78.8
05:09:30:00,6.9,78.8
05:09:30:05,6.9,78.8
05:09:30:10,6.9,78.8
05:09:30:15,6.9,78.8
05:09:30:20,6.9,78.8
05:09:30:25,6.9,78.8
05:09:30:30,6.9,78.8
05:09:30:35,6.9,78.8
05:09:30:40,6.9,78.8
05:09:30:45,6.9,78.8
05:09:30:50,6.9,78.8
05:09:30:55,6.9,78.8
05:09:31:00,6.9,78.7
05:09:31:05,6.9,78.7
05:09:31:10,6.9,78.7
05:09:31:15,6.9,78.7
05:09:31:20,6.9,78.7
05:09:31:25,6.9,78.7
05:09:31:30,6.9,78.7
