timestamp,temperature,humidity,heater_status,cooler_status
02:49:00:00,17.53,11.61,0,0
02:50:00:00,17.52,11.67,0,0
02:51:00:00,17.5,11.73,0,0
02:52:00:00,17.46,11.81,0,0
02:53:00:00,17.42,11.75,0,0
02:54:00:00,17.4,11.74,0,0
02:55:00:00,17.35,11.69,0,0
02:56:00:00,17.26,11.63,0,0
02:57:00:00,17.22,11.71,0,0
02:58:00:00,17.22,11.74,0,0
02:59:00:00,17.24,11.66,0,0
03:00:00:00,17.22,11.76,0,0
03:01:00:00,17.19,11.73,0,0
03:02:00:00,17.19,11.71,0,0
03:03:00:00,17.2,11.76,0,0
03:04:00:00,17.17,11.82,0,0
03:05:00:00,17.15,11.83,0,0
03:06:00:00,17.14,11.82,0,0
03:07:00:00,17.15,11.83,0,0
03:08:00:00,17.14,11.77,0,0
03:09:00:00,17.11,11.79,0,0
03:10:00:00,17.11,11.87,0,0
03:11:00:00,17.07,11.83,0,0
03:12:00:00,17.02,11.86,0,0
03:13:00:00,17.03,11.86,0,0
03:14:00:00,17.01,11.88,0,0
03:15:00:00,16.99,11.83,1,0
03:16:00:00,17.24,11.68,1,0
03:17:00:00,17.49,11.53,1,0
03:18:00:00,17.74,11.38,1,0
03:19:00:00,17.99,11.23,1,0
03:20:00:00,18.24,11.08,1,0
03:21:00:00,18.49,10.93,1,0
03:22:00:00,18.74,10.78,1,0
03:23:00:00,18.99,10.63,1,0
03:24:00:00,19.24,10.48,1,0
03:25:00:00,19.49,10.33,1,0
03:26:00:00,19.74,10.18,1,0
03:27:00:00,19.99,10.03,1,0
03:28:00:00,20.24,10.0,1,0
03:29:00:00,20.49,10.0,1,0
03:30:00:00,20.74,10.0,1,0
03:31:00:00,20.99,10.0,1,0
03:32:00:00,21.24,10.0,0,0
03:33:00:00,21.24,10.02,0,0
03:34:00:00,21.21,10.17,0,0
03:35:00:00,21.19,10.1,0,0
03:36:00:00,21.18,10.01,0,0
03:37:00:00,21.17,10.04,0,0
03:38:00:00,21.18,10.0,0,0
03:39:00:00,21.16,10.0,0,0
03:40:00:00,21.16,10.03,0,0
03:41:00:00,21.15,10.1,0,0
03:42:00:00,21.12,10.18,0,0
03:43:00:00,21.1,10.23,0,0
03:44:00:00,21.07,10.27,0,0
03:45:00:00,21.08,10.23,0,0
03:46:00:00,21.08,10.24,0,0
03:47:00:00,21.1,10.24,0,0
03:48:00:00,21.09,10.24,0,0
03:49:00:00,21.08,10.13,0,0
03:50:00:00,21.04,10.18,0,0
03:51:00:00,21.02,10.08,0,0
03:52:00:00,20.99,10.07,0,0
03:53:00:00,20.96,10.12,0,0
03:54:00:00,20.96,10.02,0,0
03:55:00:00,20.94,10.03,0,0
03:56:00:00,20.89,10.1,0,0
03:57:00:00,20.88,10.15,0,0
03:58:00:00,20.86,10.12,0,0
03:59:00:00,20.83,10.12,0,0
04:00:00:00,20.8,10.18,0,0
04:01:00:00,20.83,10.21,0,0
04:02:00:00,20.77,10.23,0,0
04:03:00:00,20.73,10.22,0,0
04:04:00:00,20.71,10.21,0,0
04:05:00:00,20.67,10.24,0,0
04:06:00:00,20.62,10.27,0,0
04:07:00:00,20.58,10.29,0,0
04:08:00:00,20.53,10.31,0,0
04:09:00:00,20.54,10.29,0,0
04:10:00:00,20.51,10.32,0,0
04:11:00:00,20.5,10.26,0,0
04:12:00:00,20.5,10.3,0,0
04:13:00:00,20.51,10.34,0,0
04:14:00:00,20.53,10.25,0,0
04:15:00:00,20.54,10.24,0,0
04:16:00:00,20.51,10.21,0,0
04:17:00:00,20.5,10.26,0,0
04:18:00:00,20.47,10.28,0,0
04:19:00:00,20.51,10.26,0,0
04:20:00:00,20.48,10.33,0,0
04:21:00:00,20.43,10.35,0,0
04:22:00:00,20.37,10.29,0,0
04:23:00:00,20.32,10.26,0,0
04:24:00:00,20.28,10.27,0,0
04:25:00:00,20.29,10.38,0,0
04:26:00:00,20.25,10.43,0,0
04:27:00:00,20.26,10.44,0,0
04:28:00:00,20.25,10.47,0,0
04:29:00:00,20.24,10.44,0,0
04:30:00:00,20.18,10.43,0,0
04:31:00:00,20.15,10.42,0,0
04:32:00:00,20.15,10.5,0,0
04:33:00:00,20.13,10.45,0,0
04:34:00:00,20.11,10.42,0,0
04:35:00:00,20.09,10.4,0,0
04:36:00:00,20.09,10.37,0,0
04:37:00:00,20.12,10.3,0,0
04:38:00:00,20.1,10.23,0,0
04:39:00:00,20.11,10.24,0,0
04:40:00:00,20.09,10.2,0,0
04:41:00:00,20.1,10.24,0,0
04:42:00:00,20.07,10.25,0,0
04:43:00:00,20.03,10.21,0,0
04:44:00:00,20.0,10.2,0,0
04:45:00:00,19.98,10.21,0,0
04:46:00:00,19.95,10.25,0,0
04:47:00:00,19.95,10.3,0,0
04:48:00:00,19.94,10.19,0,0
04:49:00:00,19.91,10.12,0,0
04:50:00:00,19.85,10.18,0,0
04:51:00:00,19.87,10.19,0,0
04:52:00:00,19.86,10.18,0,0
04:53:00:00,19.86,10.2,0,0
04:54:00:00,19.84,10.24,0,0
04:55:00:00,19.81,10.26,0,0
04:56:00:00,19.81,10.45,0,0
04:57:00:00,19.83,10.47,0,0
04:58:00:00,19.79,10.36,0,0
04:59:00:00,19.8,10.42,0,0
05:00:00:00,19.77,10.43,0,0
05:01:00:00,19.75,10.46,0,0
05:02:00:00,19.77,10.41,0,0
05:03:00:00,19.76,10.42,0,0
05:04:00:00,19.73,10.47,0,0
05:05:00:00,19.71,10.47,0,0
05:06:00:00,19.7,10.46,0,0
05:07:00:00,19.69,10.45,0,0
05:08:00:00,19.71,10.47,0,0
05:09:00:00,19.68,10.49,0,0
05:10:00:00,19.68,10.42,0,0
05:11:00:00,19.69,10.44,0,0
05:12:00:00,19.67,10.41,0,0
05:13:00:00,19.66,10.38,0,0
05:14:00:00,19.6,10.35,0,0
05:15:00:00,19.58,10.39,0,0
05:16:00:00,19.55,10.34,0,0
05:17:00:00,19.52,10.34,0,0
05:18:00:00,19.52,10.39,0,0
05:19:00:00,19.47,10.4,0,0
05:20:00:00,19.47,10.37,0,0
05:21:00:00,19.49,10.35,0,0
05:22:00:00,19.49,10.39,0,0
05:23:00:00,19.46,10.4,0,0
05:24:00:00,19.47,10.38,0,0
05:25:00:00,19.45,10.31,0,0
05:26:00:00,19.44,10.3,0,0
05:27:00:00,19.43,10.26,0,0
05:28:00:00,19.42,10.25,0,0
05:29:00:00,19.35,10.26,0,0
05:30:00:00,19.36,10.22,0,0
05:31:00:00,19.33,10.29,0,0
05:32:00:00,19.32,10.28,0,0
05:33:00:00,19.31,10.26,0,0
05:34:00:00,19.34,10.31,0,0
05:35:00:00,19.35,10.32,0,0
05:36:00:00,19.31,10.35,0,0
05:37:00:00,19.32,10.43,0,0
05:38:00:00,19.27,10.44,0,0
05:39:00:00,19.22,10.42,0,0
05:40:00:00,19.21,10.49,0,0
05:41:00:00,19.2,10.44,0,0
05:42:00:00,19.19,10.41,0,0
05:43:00:00,19.17,10.42,0,0
05:44:00:00,19.13,10.46,0,0
05:45:00:00,19.13,10.52,0,0
05:46:00:00,19.14,10.52,0,0
05:47:00:00,19.1,10.47,0,0
05:48:00:00,19.12,10.56,0,0
05:49:00:00,19.12,10.54,0,0
05:50:00:00,19.14,10.53,0,0
05:51:00:00,19.13,10.58,0,0
05:52:00:00,19.14,10.62,0,0
05:53:00:00,19.15,10.62,0,0
05:54:00:00,19.12,10.62,0,0
05:55:00:00,19.08,10.48,0,0
05:56:00:00,19.09,10.48,0,0
05:57:00:00,19.08,10.52,0,0
05:58:00:00,19.07,10.57,0,0
05:59:00:00,19.07,10.53,0,0
06:00:00:00,19.08,10.58,0,0
06:01:00:00,19.05,10.55,0,0
06:02:00:00,19.01,10.59,0,0
06:03:00:00,18.98,10.48,0,0
06:04:00:00,18.96,10.46,0,0
06:05:00:00,18.94,10.39,0,0
06:06:00:00,18.92,10.48,0,0
06:07:00:00,18.91,10.51,0,0
06:08:00:00,18.92,10.52,0,0
06:09:00:00,18.9,10.54,0,0
06:10:00:00,18.87,10.51,0,0
06:11:00:00,18.81,10.63,0,0
06:12:00:00,18.81,10.59,0,0
06:13:00:00,18.81,10.56,0,0
06:14:00:00,18.79,10.57,0,0
06:15:00:00,18.77,10.54,0,0
06:16:00:00,18.77,10.55,0,0
06:17:00:00,18.79,10.5,0,0
06:18:00:00,18.76,10.51,0,0
06:19:00:00,18.77,10.48,0,0
06:20:00:00,18.76,10.5,0,0
06:21:00:00,18.77,10.53,0,0
06:22:00:00,18.72,10.49,0,0
06:23:00:00,18.68,10.47,0,0
06:24:00:00,18.69,10.47,0,0
06:25:00:00,18.67,10.46,0,0
06:26:00:00,18.66,10.43,0,0
06:27:00:00,18.64,10.43,0,0
06:28:00:00,18.62,10.41,0,0
06:29:00:00,18.58,10.46,0,0
06:30:00:00,18.56,10.53,0,0
06:31:00:00,18.55,10.56,0,0
06:32:00:00,18.56,10.7,0,0
06:33:00:00,18.57,10.75,0,0
06:34:00:00,18.55,10.82,0,0
06:35:00:00,18.52,10.86,0,0
06:36:00:00,18.53,10.91,0,0
06:37:00:00,18.51,10.94,0,0
06:38:00:00,18.49,10.91,0,0
06:39:00:00,18.5,10.89,0,0
06:40:00:00,18.47,10.88,0,0
06:41:00:00,18.44,10.85,0,0
06:42:00:00,18.39,10.78,0,0
06:43:00:00,18.37,10.81,0,0
06:44:00:00,18.31,10.83,0,0
06:45:00:00,18.32,10.81,0,0
06:46:00:00,18.28,10.81,0,0
06:47:00:00,18.28,10.79,0,0
06:48:00:00,18.28,10.82,0,0
06:49:00:00,18.3,10.75,0,0
06:50:00:00,18.25,10.73,0,0
06:51:00:00,18.21,10.82,0,0
06:52:00:00,18.19,10.81,0,0
06:53:00:00,18.21,10.83,0,0
06:54:00:00,18.18,10.8,0,0
06:55:00:00,18.18,10.83,0,0
06:56:00:00,18.17,10.88,0,0
06:57:00:00,18.19,10.84,0,0
06:58:00:00,18.21,10.94,0,0
06:59:00:00,18.23,10.94,0,0
07:00:00:00,18.2,10.95,0,0
07:01:00:00,18.19,11.0,0,0
07:02:00:00,18.17,11.05,0,0
07:03:00:00,18.14,11.06,0,0
07:04:00:00,18.14,11.08,0,0
07:05:00:00,18.11,11.04,0,0
07:06:00:00,18.11,11.07,0,0
07:07:00:00,18.12,11.13,0,0
07:08:00:00,18.1,11.19,0,0
07:09:00:00,18.09,11.19,0,0
07:10:00:00,18.12,11.32,0,0
07:11:00:00,18.12,11.28,0,0
07:12:00:00,18.09,11.26,0,0
07:13:00:00,18.09,11.29,0,0
07:14:00:00,18.07,11.4,0,0
07:15:00:00,18.04,11.5,0,0
07:16:00:00,18.05,11.54,0,0
07:17:00:00,18.01,11.62,0,0
07:18:00:00,18.04,11.64,0,0
07:19:00:00,18.04,11.65,0,0
07:20:00:00,18.06,11.61,0,0
07:21:00:00,18.06,11.49,0,0
07:22:00:00,18.02,11.45,0,0
07:23:00:00,18.0,11.41,0,0
07:24:00:00,17.97,11.41,0,0
07:25:00:00,17.95,11.36,0,0
07:26:00:00,17.9,11.32,0,0
07:27:00:00,17.9,11.46,0,0
07:28:00:00,17.92,11.45,0,0
07:29:00:00,17.91,11.46,0,0
07:30:00:00,17.89,11.47,0,0
07:31:00:00,17.88,11.39,0,0
07:32:00:00,17.85,11.39,0,0
07:33:00:00,17.88,11.43,0,0
07:34:00:00,17.88,11.43,0,0
07:35:00:00,17.89,11.46,0,0
07:36:00:00,17.89,11.47,0,0
07:37:00:00,17.89,11.45,0,0
07:38:00:00,17.9,11.44,0,0
07:39:00:00,17.87,11.45,0,0
07:40:00:00,17.89,11.42,0,0
07:41:00:00,17.87,11.44,0,0
07:42:00:00,17.82,11.38,0,0
07:43:00:00,17.83,11.39,0,0
07:44:00:00,17.79,11.38,0,0
07:45:00:00,17.76,11.39,0,0
07:46:00:00,17.75,11.29,0,0
07:47:00:00,17.76,11.3,0,0
07:48:00:00,17.73,11.35,0,0
07:49:00:00,17.69,11.34,0,0
07:50:00:00,17.65,11.39,0,0
07:51:00:00,17.66,11.41,0,0
07:52:00:00,17.64,11.36,0,0
07:53:00:00,17.61,11.38,0,0
07:54:00:00,17.58,11.36,0,0
07:55:00:00,17.54,11.33,0,0
07:56:00:00,17.49,11.35,0,0
07:57:00:00,17.48,11.36,0,0
07:58:00:00,17.45,11.34,0,0
07:59:00:00,17.43,11.32,0,0
08:00:00:00,17.42,11.42,0,0
08:01:00:00,17.4,11.4,0,0
08:02:00:00,17.37,11.38,0,0
08:03:00:00,17.35,11.36,0,0
08:04:00:00,17.34,11.4,0,0
08:05:00:00,17.34,11.46,0,0
08:06:00:00,17.32,11.39,0,0
08:07:00:00,17.34,11.29,0,0
08:08:00:00,17.32,11.22,0,0
08:09:00:00,17.31,11.18,0,0
08:10:00:00,17.32,11.2,0,0
08:11:00:00,17.33,11.21,0,0
08:12:00:00,17.33,11.16,0,0
08:13:00:00,17.34,11.16,0,0
08:14:00:00,17.33,11.22,0,0
08:15:00:00,17.32,11.18,0,0
08:16:00:00,17.29,11.14,0,0
08:17:00:00,17.29,11.13,0,0
08:18:00:00,17.26,11.14,0,0
08:19:00:00,17.24,11.21,0,0
08:20:00:00,17.24,11.25,0,0
08:21:00:00,17.21,11.29,0,0
08:22:00:00,17.21,11.24,0,0
08:23:00:00,17.18,11.24,0,0
08:24:00:00,17.2,11.22,0,0
08:25:00:00,17.19,11.3,0,0
08:26:00:00,17.15,11.32,0,0
08:27:00:00,17.18,11.25,0,0
08:28:00:00,17.15,11.27,0,0
08:29:00:00,17.14,11.28,0,0
08:30:00:00,17.13,11.35,0,0
08:31:00:00,17.12,11.35,0,0
08:32:00:00,17.11,11.46,0,0
08:33:00:00,17.11,11.52,0,0
08:34:00:00,17.06,11.52,0,0
08:35:00:00,17.02,11.52,0,0
08:36:00:00,17.03,11.47,0,0
08:37:00:00,17.05,11.47,0,0
08:38:00:00,17.05,11.53,0,0
08:39:00:00,17.07,11.57,0,0
08:40:00:00,17.04,11.62,0,0
08:41:00:00,16.97,11.58,1,0
08:42:00:00,17.22,11.43,1,0
08:43:00:00,17.47,11.28,1,0
08:44:00:00,17.72,11.13,1,0
08:45:00:00,17.97,10.98,1,0
08:46:00:00,18.22,10.83,1,0
08:47:00:00,18.47,10.68,1,0
08:48:00:00,18.72,10.53,1,0
08:49:00:00,18.97,10.38,1,0
08:50:00:00,19.22,10.23,1,0
08:51:00:00,19.47,10.08,1,0
08:52:00:00,19.72,10.0,1,0
08:53:00:00,19.97,10.0,1,0
08:54:00:00,20.22,10.0,1,0
08:55:00:00,20.47,10.0,1,0
08:56:00:00,20.72,10.0,1,0
08:57:00:00,20.97,10.0,1,0
08:58:00:00,21.22,10.0,0,0
08:59:00:00,21.19,10.0,0,0
09:00:00:00,21.21,10.07,0,0
09:01:00:00,21.2,10.13,0,0
09:02:00:00,21.19,10.18,0,0
09:03:00:00,21.2,10.11,0,0
09:04:00:00,21.2,10.18,0,0
09:05:00:00,21.17,10.17,0,0
09:06:00:00,21.14,10.19,0,0
09:07:00:00,21.13,10.21,0,0
09:08:00:00,21.1,10.29,0,0
09:09:00:00,21.07,10.32,0,0
09:10:00:00,21.07,10.24,0,0
09:11:00:00,21.06,10.31,0,0
09:12:00:00,21.04,10.36,0,0
09:13:00:00,21.01,10.42,0,0
09:14:00:00,20.97,10.43,0,0
09:15:00:00,20.98,10.49,0,0
09:16:00:00,20.94,10.49,0,0
09:17:00:00,20.91,10.55,0,0
09:18:00:00,20.89,10.57,0,0
09:19:00:00,20.88,10.51,0,0
09:20:00:00,20.87,10.47,0,0
09:21:00:00,20.85,10.45,0,0
09:22:00:00,20.84,10.42,0,0
09:23:00:00,20.81,10.44,0,0
09:24:00:00,20.83,10.47,0,0
09:25:00:00,20.83,10.37,0,0
09:26:00:00,20.84,10.34,0,0
09:27:00:00,20.82,10.44,0,0
09:28:00:00,20.8,10.41,0,0
09:29:00:00,20.77,10.35,0,0
09:30:00:00,20.76,10.34,0,0
09:31:00:00,20.75,10.43,0,0
09:32:00:00,20.71,10.47,0,0
09:33:00:00,20.67,10.49,0,0
09:34:00:00,20.63,10.43,0,0
09:35:00:00,20.66,10.55,0,0
09:36:00:00,20.63,10.65,0,0
09:37:00:00,20.61,10.59,0,0
09:38:00:00,20.61,10.64,0,0
09:39:00:00,20.61,10.56,0,0
09:40:00:00,20.57,10.62,0,0
09:41:00:00,20.53,10.67,0,0
09:42:00:00,20.5,10.6,0,0
09:43:00:00,20.46,10.63,0,0
09:44:00:00,20.46,10.71,0,0
09:45:00:00,20.44,10.71,0,0
09:46:00:00,20.46,10.67,0,0
09:47:00:00,20.44,10.7,0,0
09:48:00:00,20.4,10.73,0,0
09:49:00:00,20.39,10.8,0,0
09:50:00:00,20.36,10.77,0,0
09:51:00:00,20.38,10.82,0,0
09:52:00:00,20.39,10.87,0,0
09:53:00:00,20.36,10.83,0,0
09:54:00:00,20.32,10.8,0,0
09:55:00:00,20.33,10.81,0,0
09:56:00:00,20.33,10.86,0,0
09:57:00:00,20.35,10.9,0,0
09:58:00:00,20.34,10.84,0,0
09:59:00:00,20.36,10.9,0,0
10:00:00:00,20.35,10.92,0,0
10:01:00:00,20.3,10.95,0,0
10:02:00:00,20.27,10.87,0,0
10:03:00:00,20.25,10.89,0,0
10:04:00:00,20.24,10.84,0,0
10:05:00:00,20.2,10.83,0,0
10:06:00:00,20.19,10.8,0,0
10:07:00:00,20.17,10.81,0,0
10:08:00:00,20.13,10.72,0,0
10:09:00:00,20.12,10.64,0,0
10:10:00:00,20.11,10.63,0,0
10:11:00:00,20.09,10.59,0,0
10:12:00:00,20.07,10.55,0,0
10:13:00:00,20.11,10.52,0,0
10:14:00:00,20.12,10.49,0,0
10:15:00:00,20.1,10.5,0,0
10:16:00:00,20.08,10.5,0,0
10:17:00:00,20.07,10.57,0,0
10:18:00:00,20.03,10.49,0,0
10:19:00:00,20.0,10.5,0,0
10:20:00:00,19.98,10.59,0,0
10:21:00:00,19.99,10.57,0,0
10:22:00:00,20.01,10.6,0,0
10:23:00:00,19.98,10.6,0,0
10:24:00:00,19.96,10.57,0,0
10:25:00:00,19.93,10.6,0,0
10:26:00:00,19.9,10.59,0,0
10:27:00:00,19.88,10.59,0,0
10:28:00:00,19.89,10.55,0,0
10:29:00:00,19.87,10.48,0,0
10:30:00:00,19.85,10.42,0,0
10:31:00:00,19.86,10.44,0,0
10:32:00:00,19.84,10.36,0,0
10:33:00:00,19.8,10.41,0,0
10:34:00:00,19.79,10.34,0,0
10:35:00:00,19.74,10.44,0,0
10:36:00:00,19.75,10.46,0,0
10:37:00:00,19.74,10.46,0,0
10:38:00:00,19.7,10.51,0,0
10:39:00:00,19.68,10.55,0,0
10:40:00:00,19.65,10.58,0,0
10:41:00:00,19.63,10.58,0,0
10:42:00:00,19.63,10.56,0,0
10:43:00:00,19.65,10.54,0,0
10:44:00:00,19.64,10.62,0,0
10:45:00:00,19.65,10.65,0,0
10:46:00:00,19.64,10.66,0,0
10:47:00:00,19.65,10.71,0,0
10:48:00:00,19.66,10.8,0,0
10:49:00:00,19.65,10.79,0,0
10:50:00:00,19.64,10.79,0,0
10:51:00:00,19.62,10.78,0,0
10:52:00:00,19.62,10.82,0,0
10:53:00:00,19.59,10.84,0,0
10:54:00:00,19.61,10.81,0,0
10:55:00:00,19.62,10.77,0,0
10:56:00:00,19.61,10.69,0,0
10:57:00:00,19.61,10.69,0,0
10:58:00:00,19.56,10.67,0,0
10:59:00:00,19.57,10.7,0,0
11:00:00:00,19.56,10.74,0,0
11:01:00:00,19.57,10.82,0,0
11:02:00:00,19.54,10.85,0,0
11:03:00:00,19.54,10.87,0,0
11:04:00:00,19.52,10.95,0,0
11:05:00:00,19.51,10.9,0,0
11:06:00:00,19.43,10.95,0,0
11:07:00:00,19.41,10.95,0,0
11:08:00:00,19.4,11.08,0,0
11:09:00:00,19.41,11.08,0,0
11:10:00:00,19.41,11.05,0,0
11:11:00:00,19.41,11.02,0,0
11:12:00:00,19.4,11.03,0,0
11:13:00:00,19.36,11.01,0,0
11:14:00:00,19.3,11.0,0,0
11:15:00:00,19.31,11.1,0,0
11:16:00:00,19.32,11.09,0,0
11:17:00:00,19.31,11.09,0,0
11:18:00:00,19.29,11.15,0,0
11:19:00:00,19.26,11.23,0,0
11:20:00:00,19.25,11.18,0,0
11:21:00:00,19.23,11.21,0,0
11:22:00:00,19.23,11.25,0,0
11:23:00:00,19.21,11.23,0,0
11:24:00:00,19.23,11.24,0,0
11:25:00:00,19.19,11.22,0,0
11:26:00:00,19.14,11.14,0,0
11:27:00:00,19.11,11.11,0,0
11:28:00:00,19.08,11.15,0,0
11:29:00:00,19.08,11.1,0,0
11:30:00:00,19.11,11.11,0,0
11:31:00:00,19.09,11.08,0,0
11:32:00:00,19.07,11.19,0,0
11:33:00:00,19.03,11.2,0,0
11:34:00:00,19.01,11.12,0,0
11:35:00:00,18.96,11.16,0,0
11:36:00:00,18.91,11.1,0,0
11:37:00:00,18.91,11.14,0,0
11:38:00:00,18.9,11.09,0,0
11:39:00:00,18.86,11.03,0,0
11:40:00:00,18.84,11.07,0,0
11:41:00:00,18.81,11.12,0,0
11:42:00:00,18.83,11.14,0,0
11:43:00:00,18.79,11.16,0,0
11:44:00:00,18.8,11.13,0,0
11:45:00:00,18.77,11.19,0,0
11:46:00:00,18.73,11.21,0,0
11:47:00:00,18.7,11.19,0,0
11:48:00:00,18.72,11.18,0,0
11:49:00:00,18.71,11.23,0,0
11:50:00:00,18.66,11.28,0,0
11:51:00:00,18.64,11.22,0,0
11:52:00:00,18.61,11.23,0,0
11:53:00:00,18.6,11.2,0,0
11:54:00:00,18.58,11.14,0,0
11:55:00:00,18.55,11.08,0,0
11:56:00:00,18.54,11.04,0,0
11:57:00:00,18.56,11.07,0,0
11:58:00:00,18.52,11.04,0,0
11:59:00:00,18.51,11.05,0,0
12:00:00:00,18.47,11.02,0,0
12:01:00:00,18.46,11.05,0,0
12:02:00:00,18.46,11.04,0,0
12:03:00:00,18.43,10.98,0,0
12:04:00:00,18.43,11.08,0,0
12:05:00:00,18.42,11.14,0,0
12:06:00:00,18.39,11.14,0,0
12:07:00:00,18.37,11.17,0,0
12:08:00:00,18.36,11.31,0,0
12:09:00:00,18.36,11.38,0,0
12:10:00:00,18.35,11.28,0,0
12:11:00:00,18.34,11.34,0,0
12:12:00:00,18.36,11.35,0,0
12:13:00:00,18.31,11.34,0,0
12:14:00:00,18.27,11.41,0,0
12:15:00:00,18.26,11.39,0,0
12:16:00:00,18.26,11.47,0,0
12:17:00:00,18.26,11.57,0,0
12:18:00:00,18.23,11.63,0,0
12:19:00:00,18.18,11.73,0,0
12:20:00:00,18.18,11.72,0,0
12:21:00:00,18.15,11.7,0,0
12:22:00:00,18.12,11.71,0,0
12:23:00:00,18.11,11.69,0,0
12:24:00:00,18.12,11.61,0,0
12:25:00:00,18.11,11.63,0,0
12:26:00:00,18.1,11.66,0,0
12:27:00:00,18.07,11.63,0,0
12:28:00:00,18.05,11.61,0,0
12:29:00:00,18.03,11.65,0,0
12:30:00:00,18.01,11.66,0,0
12:31:00:00,18.0,11.65,0,0
12:32:00:00,18.01,11.68,0,0
12:33:00:00,17.99,11.63,0,0
12:34:00:00,18.0,11.67,0,0
12:35:00:00,18.0,11.76,0,0
12:36:00:00,18.0,11.77,0,0
12:37:00:00,17.97,11.75,0,0
12:38:00:00,17.96,11.8,0,0
12:39:00:00,17.97,11.74,0,0
12:40:00:00,17.97,11.73,0,0
12:41:00:00,17.94,11.75,0,0
12:42:00:00,17.94,11.7,0,0
12:43:00:00,17.93,11.62,0,0
12:44:00:00,17.93,11.57,0,0
12:45:00:00,17.92,11.56,0,0
12:46:00:00,17.9,11.47,0,0
12:47:00:00,17.85,11.47,0,0
12:48:00:00,17.82,11.46,0,0
12:49:00:00,17.79,11.45,0,0
12:50:00:00,17.75,11.43,0,0
12:51:00:00,17.73,11.44,0,0
12:52:00:00,17.68,11.45,0,0
12:53:00:00,17.64,11.39,0,0
12:54:00:00,17.65,11.43,0,0
12:55:00:00,17.65,11.42,0,0
12:56:00:00,17.62,11.51,0,0
12:57:00:00,17.61,11.47,0,0
12:58:00:00,17.57,11.49,0,0
12:59:00:00,17.55,11.55,0,0
13:00:00:00,17.54,11.49,0,0
13:01:00:00,17.56,11.45,0,0
13:02:00:00,17.52,11.45,0,0
13:03:00:00,17.51,11.41,0,0
13:04:00:00,17.51,11.39,0,0
13:05:00:00,17.55,11.41,0,0
13:06:00:00,17.51,11.38,0,0
13:07:00:00,17.5,11.35,0,0
13:08:00:00,17.49,11.45,0,0
13:09:00:00,17.49,11.49,0,0
13:10:00:00,17.51,11.46,0,0
13:11:00:00,17.49,11.45,0,0
13:12:00:00,17.47,11.44,0,0
13:13:00:00,17.44,11.41,0,0
13:14:00:00,17.42,11.39,0,0
13:15:00:00,17.41,11.35,0,0
13:16:00:00,17.42,11.39,0,0
13:17:00:00,17.41,11.37,0,0
13:18:00:00,17.4,11.37,0,0
13:19:00:00,17.38,11.31,0,0
13:20:00:00,17.37,11.33,0,0
13:21:00:00,17.39,11.29,0,0
13:22:00:00,17.35,11.34,0,0
13:23:00:00,17.3,11.42,0,0
13:24:00:00,17.31,11.46,0,0
13:25:00:00,17.27,11.45,0,0
13:26:00:00,17.25,11.48,0,0
13:27:00:00,17.25,11.44,0,0
13:28:00:00,17.25,11.48,0,0
13:29:00:00,17.25,11.47,0,0
13:30:00:00,17.24,11.37,0,0
13:31:00:00,17.23,11.46,0,0
13:32:00:00,17.23,11.5,0,0
13:33:00:00,17.24,11.56,0,0
13:34:00:00,17.22,11.62,0,0
13:35:00:00,17.21,11.63,0,0
13:36:00:00,17.22,11.6,0,0
13:37:00:00,17.2,11.49,0,0
13:38:00:00,17.16,11.47,0,0
13:39:00:00,17.15,11.5,0,0
13:40:00:00,17.15,11.44,0,0
13:41:00:00,17.14,11.4,0,0
13:42:00:00,17.1,11.42,0,0
13:43:00:00,17.08,11.45,0,0
13:44:00:00,17.08,11.43,0,0
13:45:00:00,17.09,11.39,0,0
13:46:00:00,17.05,11.42,0,0
13:47:00:00,17.04,11.38,0,0
13:48:00:00,17.01,11.41,0,0
13:49:00:00,17.0,11.36,1,0
13:50:00:00,17.25,11.21,1,0
13:51:00:00,17.5,11.06,1,0
13:52:00:00,17.75,10.91,1,0
13:53:00:00,18.0,10.76,1,0
13:54:00:00,18.25,10.61,1,0
13:55:00:00,18.5,10.46,1,0
13:56:00:00,18.75,10.31,1,0
13:57:00:00,19.0,10.16,1,0
13:58:00:00,19.25,10.01,1,0
13:59:00:00,19.5,10.0,1,0
14:00:00:00,19.75,10.0,1,0
14:01:00:00,20.0,10.0,1,0
14:02:00:00,20.25,10.0,1,0
14:03:00:00,20.5,10.0,1,0
14:04:00:00,20.75,10.0,1,0
14:05:00:00,21.0,10.0,1,0
14:06:00:00,21.25,10.0,0,0
14:07:00:00,21.22,10.0,0,0
14:08:00:00,21.17,10.07,0,0
14:09:00:00,21.16,10.14,0,0
14:10:00:00,21.13,10.09,0,0
14:11:00:00,21.1,10.06,0,0
14:12:00:00,21.08,10.0,0,0
14:13:00:00,21.06,10.0,0,0
14:14:00:00,21.06,10.03,0,0
14:15:00:00,21.04,10.06,0,0
14:16:00:00,21.0,10.0,0,0
14:17:00:00,20.98,10.02,0,0
14:18:00:00,20.97,10.09,0,0
14:19:00:00,20.97,10.15,0,0
14:20:00:00,20.94,10.17,0,0
14:21:00:00,20.9,10.14,0,0
14:22:00:00,20.9,10.1,0,0
14:23:00:00,20.87,10.13,0,0
14:24:00:00,20.84,10.18,0,0
14:25:00:00,20.82,10.18,0,0
14:26:00:00,20.81,10.18,0,0
