id,timestamp,temperature,humidity
111840,2026-06-0208:42:13,26.0,48.8
111841,2026-06-0208:42:24,26.0,48.8
111842,2026-06-0208:42:35,26.0,48.8
111843,2026-06-0208:42:45,26.0,48.8
111844,2026-06-0208:42:56,26.0,48.8
111845,2026-06-0208:43:06,26.0,48.8
111846,2026-06-0208:43:17,26.0,48.8
111847,2026-06-0208:43:28,26.0,48.8
111848,2026-06-0208:43:38,26.0,49.0
111849,2026-06-0208:43:49,26.0,49.0
111850,2026-06-0208:44:00,26.0,49.0
111851,2026-06-0208:44:10,26.0,49.1
111852,2026-06-0208:44:21,26.1,49.0
111853,2026-06-0208:44:31,26.0,49.1
111854,2026-06-0208:44:42,26.0,49.0
111855,2026-06-0208:44:52,26.0,48.9
111856,2026-06-0208:45:03,26.0,48.8
111857,2026-06-0208:45:14,26.1,48.8
111858,2026-06-0208:45:24,26.1,48.8
